episode,score,mean_score_100,epsilon,loss
525,16,18.21,0.0261963014372178,0.3280771323064766
526,34,18.36,0.02604905808604238,0.3297836035490036
527,16,18.42,0.025994860816810614,0.33150919017815356
528,16,18.34,0.025950960122493934,0.3309158035139046
529,12,18.29,0.025904427963209634,0.3280353131565717
530,11,18.05,0.025878799483925012,0.32864086506980483
531,23,18.18,0.025808094637148463,0.3244256796223102
532,27,18.25,0.02573078529838235,0.32399195314633966
533,20,18.23,0.02567489789800483,0.32379962562924564
534,22,18.36,0.02561786990538236,0.3230794029365672
535,17,18.32,0.025564474616106957,0.3226054276865308
536,16,18.28,0.02552400185671378,0.32675367519997134
537,16,18.06,0.025476425305884877,0.3251858487872794
538,20,18.16,0.02542356078783158,0.32248851760189134
539,12,18.11,0.025391655990884807,0.32262663012093834
540,20,18.06,0.02533107321551847,0.32210629544045666
541,14,18.05,0.025287008429659287,0.322902456221014
542,8,17.98,0.025265639347120165,0.3199561266320767
543,12,17.94,0.025236495996349334,0.31813215014368
544,14,17.86,0.02520152874427481,0.31723368035094573
545,9,17.67,0.025177656659939547,0.31871531756207494
546,5,17.62,0.025168862121093684,0.317428788483733
547,12,17.56,0.02514719842579085,0.317919721845353
548,18,17.56,0.025109760691268176,0.32114284065100224
549,14,17.5,0.025071834424877256,0.3230650199226814
550,9,17.32,0.025050324868754643,0.32553993991696006
551,18,17.37,0.025005075870856715,0.327558905033782
552,20,17.34,0.024944879376058486,0.3282495592490281
553,28,17.42,0.024873695952117744,0.32841975411566177
554,22,17.52,0.024814357367574136,0.3277261127339731
555,21,17.58,0.024769075981975426,0.32595832601632224
556,14,17.54,0.024742680924313254,0.32743789565445175
557,15,17.55,0.024702774114228963,0.32737379174421327
558,23,17.61,0.024639249333907234,0.3282950231344393
559,20,17.65,0.024586891546481575,0.33125918572491936
560,23,17.67,0.024540116042118566,0.3326329245130614
561,14,17.59,0.024505066136607908,0.33125347739989214
562,14,17.52,0.02447498308425362,0.3342730374914585
563,33,17.67,0.024399551358132,0.33488155960446536
564,14,17.65,0.02436667815156365,0.33316395911249785
565,15,17.66,0.024337736080898197,0.33189752078292395
566,6,17.63,0.024329502207001714,0.3335622345456983
567,21,17.77,0.024286422940258703,0.33217934216603195
568,8,17.7,0.024278072559792183,0.33215027309880396
569,12,17.59,0.02425950336144479,0.333895077504734
570,29,17.64,0.024196926919589613,0.33432745549938464
571,20,17.66,0.02415599791546578,0.3356298789529517
572,26,17.65,0.024088804265408475,0.3362186943540479
573,15,17.69,0.024056427141093715,0.3392388679013394
574,15,17.68,0.024024910085700527,0.33998770524959754
575,12,17.68,0.0240006328922427,0.34125369197071187
576,19,17.62,0.023962608702618564,0.34259959509467136
577,9,17.47,0.023947776747281192,0.34396110061961827
578,15,17.33,0.02392023880529369,0.34480920345476357
579,24,17.39,0.023871153682018087,0.3481328713126702
580,11,17.26,0.023849343335962322,0.34873392573087525
581,14,17.19,0.023821727599893122,0.34888711881519546
582,14,17.11,0.023797916290247155,0.3490112971256275
583,13,17.06,0.02377293257966724,0.34815533518201053
584,27,17.16,0.02372085161803738,0.3458205911487636
585,20,17.29,0.02368106669026665,0.34495602312064405
586,19,17.31,0.023642799835903124,0.34414631482398156
587,15,17.41,0.023623544069627984,0.34304914439078604
588,29,17.52,0.023569239584863122,0.34113251587541976
589,14,17.45,0.0235434561756678,0.3414073750229165
590,25,17.53,0.02350679519895676,0.34155475045784867
591,26,17.59,0.02345147809168441,0.3416938346506345
592,20,17.71,0.02342175155879697,0.3426187391033267
593,13,17.64,0.02339007678529256,0.342899018732628
594,23,17.73,0.02335265500806672,0.3422350232849027
595,32,17.93,0.023296800892187216,0.34376556005808384
596,17,17.86,0.02326024573595358,0.3432586396684741
597,17,17.77,0.02323637077774771,0.34681625738002286
598,9,17.62,0.023221517660530655,0.34463571587411485
599,22,17.65,0.02317768381601205,0.34819430702983745
600,25,17.69,0.023135700429646695,0.34864743791594366
601,11,17.63,0.023115696029259836,0.3471613037999314
602,17,17.53,0.02308994277606271,0.34560327172869504
603,11,17.5,0.023075300351166343,0.34308996929390595
604,9,17.47,0.023064402390245462,0.3422671885478615
605,21,17.47,0.023027395175291836,0.3439412971239279
606,32,17.56,0.022984709946181098,0.3424491349718358
607,24,17.6,0.02294233231615308,0.34339764286385904
608,21,17.59,0.022919179465031397,0.3448777808116214
609,14,17.64,0.02290389393247189,0.34363840284323927
610,13,17.59,0.022889699656579086,0.3432462473612021
611,24,17.6,0.022842268701036318,0.34291461154375924
612,21,17.58,0.02281384695906615,0.3419879248531738
613,22,17.71,0.022771677054027585,0.34269982237036867
614,13,17.72,0.02275358189566127,0.3413898519950338
615,19,17.68,0.02272359465368179,0.34130098678097864
616,1,17.43,0.022718152907934087,0.3391724737859008
617,22,17.43,0.022684521692952646,0.33995730053670337
618,15,17.46,0.022662598622501418,0.3411577923758195
619,17,17.5,0.02263927054869181,0.3423717960272685
620,29,17.65,0.022598027677722742,0.3418010423089018
621,15,17.69,0.022579131131983652,0.34147548247681986
622,9,17.59,0.02256780788441574,0.34406774867289136
623,25,17.59,0.02253248889380617,0.3435073021319833
624,8,17.56,0.02252338832464158,0.34671538522337925
625,10,17.5,0.022508418742779358,0.3457970585268323
626,11,17.27,0.022493537965473674,0.34388195656903897
627,20,17.31,0.022471814686221378,0.34039793229929294
628,10,17.25,0.022454081536426987,0.34047193707215906
629,17,17.3,0.022433796957128983,0.34221894566965577
630,12,17.31,0.022421779430108847,0.3420850208195129
631,15,17.23,0.02240128154438147,0.34224370372767493
632,25,17.21,0.022373587613804567,0.3431726289857732
633,19,17.2,0.02234820820568334,0.3419170043256023
634,7,17.05,0.022341876595048802,0.34287815238579666
635,12,17.0,0.02232647110356527,0.3432725073382406
636,12,16.96,0.022310358186639602,0.3454891837174349
637,14,16.94,0.022294471586950748,0.3445631007451822
638,13,16.87,0.022281886633568875,0.3452776612916795
639,17,16.92,0.022258842630391504,0.3515034525996388
640,25,16.97,0.022225101587022286,0.3514322642937745
641,19,17.02,0.022202851310987263,0.3520785002130093
642,24,17.18,0.022171466121980257,0.3537318840770438
643,25,17.31,0.022147925669784768,0.35551332704501576
644,16,17.33,0.022130278179002767,0.35536596901936107
645,15,17.39,0.02210908155696117,0.35723654365185464
646,17,17.51,0.0220897669898776,0.3581297614491812
647,33,17.72,0.02204910389186746,0.358217392079901
648,16,17.7,0.02202972957859353,0.3616078665645996
649,29,17.85,0.021997512330618193,0.3596930564335077
650,6,17.82,0.021992524786819075,0.36136018064352543
651,17,17.81,0.02197141699633162,0.3605080431345666
652,21,17.82,0.021950142743447757,0.3572054196997444
653,21,17.75,0.02192929098794787,0.3597926693682623
654,24,17.77,0.02190142303507161,0.3611416077554816
655,24,17.8,0.021872084604348228,0.3635585510199613
656,24,17.9,0.021845504296655105,0.36344689293072957
657,12,17.87,0.02183492309705159,0.3620914564569398
658,25,17.89,0.021809503632833578,0.36312345717803085
659,21,17.9,0.021785418018171843,0.36259778758676925
660,28,17.95,0.02175962826146554,0.3623692742963829
661,17,17.98,0.021742555252087004,0.36188696826448535
662,15,17.99,0.021730573007132218,0.36198197541260485
663,15,17.81,0.021714467559813117,0.3591320946960166
664,19,17.86,0.021695287887706,0.3609024547409303
665,22,17.93,0.021669881342759677,0.361036556929645
666,18,18.05,0.02165541638886469,0.36257498984289643
667,19,18.03,0.0216409946824411,0.3629787469854449
668,12,18.07,0.021632402035791965,0.3613913481188293
669,5,18.0,0.02162848896846513,0.362248954796555
670,19,17.9,0.02161260772178561,0.36153974657011506
671,7,17.77,0.021604484580984473,0.3622105384227073
672,29,17.8,0.02158012280968128,0.3619747341859459
673,25,17.9,0.021557765732143172,0.3619470758603351
674,31,18.06,0.021531048158345674,0.35979592829647633
675,15,18.09,0.021516420421503247,0.36021894069001226
676,23,18.13,0.021494217370332937,0.3577538997229963
677,16,18.2,0.021482385436493057,0.35768044289976064
678,10,18.15,0.021475287036187545,0.3561103335111448
679,21,18.12,0.02145929372936205,0.3541956148525276
680,17,18.18,0.021446580610238544,0.35297417050541036
681,24,18.28,0.021430970051043625,0.3554068166430634
682,14,18.28,0.02142049097893389,0.35379186508679156
683,13,18.28,0.021412275977788768,0.35497615862600873
684,14,18.15,0.02140319611177865,0.35653245832660413
685,14,18.09,0.021393338368564944,0.3563985650492187
686,21,18.11,0.02137837128193206,0.36149634170060113
687,17,18.13,0.02136561185232124,0.36396046248402925
688,18,18.02,0.021352970535330817,0.3663547170339244
689,26,18.14,0.021335028408851826,0.3689645056677337
690,17,18.06,0.021321150002946338,0.3677559633656303
691,22,18.02,0.021305978504475256,0.36573336207040463
692,16,17.98,0.02129343642477064,0.3656197801084802
693,24,18.09,0.021278391403600362,0.36349918789202623
694,21,18.07,0.02126396369330954,0.3642869544501352
695,20,17.95,0.021251825106548043,0.36614079434092683
696,24,18.02,0.021234853786612964,0.3655906325519675
697,10,17.95,0.02122924796479971,0.36900426609681386
698,14,18.0,0.02121896552858813,0.36825429153914496
699,22,18.0,0.0212049072242617,0.36849382726272734
700,11,17.86,0.021199317412054407,0.3649265037314727
701,20,17.95,0.021187265271953228,0.36518902663547215
702,11,17.89,0.021180812276605905,0.3666266623404947
703,18,17.96,0.021170408193929843,0.36816265485664407
704,18,18.05,0.02115818320142116,0.3695915753003394
705,14,17.98,0.021151197346571782,0.37049722037102917
706,15,17.81,0.021141910311334073,0.36896593750703455
707,9,17.66,0.02113553348536807,0.3713202407159428
708,33,17.78,0.02111661587567539,0.371367141309351
709,18,17.82,0.021104621311451844,0.3702651142778963
710,13,17.82,0.021096970809625935,0.37227942993735325
711,12,17.7,0.021089536712696075,0.3747805022072084
712,18,17.67,0.021080585011357227,0.37738028065402907
713,19,17.64,0.021071546113780305,0.3771378868582225
714,12,17.63,0.021065615505509897,0.3763593734786062
715,19,17.63,0.02105216776250638,0.3772822504881585
716,22,17.84,0.02103992913526623,0.37966152037134265
717,10,17.72,0.02103417351518518,0.38129221360282145
718,32,17.89,0.021015166432202102,0.3826653296404546
719,10,17.82,0.02100959834310622,0.38029989732964203
720,16,17.69,0.02099870341296088,0.38187592144649807
721,14,17.68,0.02099163773157949,0.38385691958488805
722,31,17.9,0.020972682628483424,0.3853827936224418
723,22,17.87,0.02096483572206661,0.3851299424572746
724,15,17.94,0.020957243548433722,0.38680020092737555
725,13,17.97,0.02095056624143483,0.3853162594951025
726,19,18.05,0.02094204952796029,0.3876529076311848
727,10,17.95,0.0209380074117681,0.389143710679347
728,21,18.06,0.02092844194257462,0.3898766586686125
729,24,18.13,0.020917092051603813,0.3889366361764398
730,19,18.2,0.02090692327152782,0.38656668114190057
731,24,18.29,0.02089565728971216,0.38638110149024735
732,10,18.14,0.020890967410645778,0.38956936751261795
733,24,18.19,0.020880383713626154,0.39313970993060876
734,21,18.33,0.02087044785115932,0.3939600132479526
735,9,18.3,0.02086601986807293,0.3947784428549285
736,19,18.37,0.020857145644140426,0.3982048852018791
737,12,18.35,0.020851677428971295,0.39614585691159315
738,23,18.45,0.020840677278292433,0.3975137649196209
739,16,18.44,0.020834687873391256,0.39752453122988785
740,17,18.36,0.020824607776323032,0.39312313098718626
741,17,18.34,0.02081685193689597,0.3932008483622334
742,16,18.26,0.02081249344838624,0.3925033052368919
743,15,18.16,0.020806583842517993,0.39200061176082873
744,9,18.09,0.020803564817318716,0.3899247329128851
745,19,18.13,0.020795330578825974,0.3924945523538212
746,20,18.16,0.020784979694561136,0.389700323343277
747,6,17.89,0.020782902252197418,0.3913257240068794
748,26,17.99,0.02076997484897602,0.39194990443711236
749,29,17.99,0.020753408705880234,0.39084508542967317
750,9,18.02,0.020750213513473535,0.39210052065329976
751,15,18.0,0.020744719658798063,0.3924150266269646
752,19,17.98,0.020735542153158072,0.39189223664821965
753,25,18.02,0.02072698645837944,0.39433036936391697
754,16,17.94,0.02072018480353124,0.39161828027503326
755,13,17.83,0.020715661901370287,0.3896377217946666
756,20,17.79,0.020708576374405284,0.3872053949254574
757,17,17.84,0.02070170132508347,0.38763603877903213
758,23,17.82,0.020691634647840764,0.3855176033212407
759,21,17.82,0.020684410477305692,0.38148633921795555
760,18,17.72,0.020677702126967963,0.380351098235881
761,1,17.56,0.02067722790147737,0.37699063764055174
762,23,17.64,0.020666878486825562,0.37854181694807393
763,17,17.66,0.02065955004376235,0.383522128778519
764,19,17.66,0.020651976064684857,0.38221008360090825
765,23,17.67,0.020643555229863383,0.38049814909106433
766,11,17.6,0.020639993391581662,0.37756729251382376
767,12,17.53,0.020636133120656763,0.3761406518002548
768,19,17.6,0.020629394251097007,0.37364918974661593
769,23,17.78,0.020623692744611625,0.3779906551584159
770,21,17.8,0.020617579528095092,0.3754165084792836
771,11,17.84,0.02061499113351066,0.37612710207110583
772,16,17.71,0.020609541997048467,0.37729276886375823
773,13,17.59,0.020605804817373237,0.3749814562425755
774,17,17.45,0.020601127976206654,0.37678264192130306
775,11,17.41,0.02059735277432894,0.3788681311329993
776,15,17.33,0.020592326409684364,0.38092034147812587
777,15,17.32,0.020588312253696738,0.3799551820548454
778,14,17.36,0.020584705236283907,0.38211581413403595
779,25,17.4,0.02057677823467579,0.38218438219611006
780,14,17.37,0.020572411335329093,0.3899352211910899
781,15,17.28,0.020568873364094176,0.39041171488490434
782,18,17.32,0.02056456631404848,0.38804254710379216
783,18,17.37,0.020559480039015705,0.38731243240066093
784,12,17.35,0.020556466989360794,0.3863697235684584
785,23,17.44,0.020549664367281287,0.3847335503980665
786,19,17.42,0.020544521730488662,0.3837586153704341
787,28,17.53,0.020535825126145844,0.38041486089477444
788,23,17.58,0.020530175376382832,0.3796204259932631
789,25,17.57,0.020523615612210274,0.37583022446620584
790,15,17.55,0.020520457301280465,0.37433328774600927
791,24,17.57,0.020514403435032358,0.37530688270188794
792,30,17.71,0.020504772509047683,0.37645030929015416
793,13,17.6,0.02049997487674348,0.3773053157890197
794,11,17.5,0.02049621428053834,0.37967600643929866
795,6,17.36,0.020494480566326162,0.3773519691116739
796,17,17.29,0.0204898052438899,0.3773092921860147
797,19,17.38,0.020486145445958257,0.3764405906347945
798,12,17.36,0.02048335813085455,0.3719714927938905
799,15,17.29,0.020479650565691294,0.3725251030951443
800,30,17.48,0.020469542046545913,0.37179959476879326
801,26,17.54,0.02046347750487043,0.37077484029059365
802,23,17.66,0.0204579490121103,0.3710700252121038
803,19,17.67,0.020453936740690466,0.3727567982998225
804,14,17.63,0.02045095062322913,0.3716828624653344
805,30,17.79,0.020443260596324828,0.37045421628373687
806,25,17.89,0.0204348311742773,0.3718145733865181
807,15,17.95,0.020431797984606724,0.3748619995347344
808,19,17.81,0.0204267540494381,0.3731928424227356
809,12,17.75,0.02042392555019293,0.3743411680997008
810,16,17.78,0.02042103158332663,0.3749371452054175
811,14,17.8,0.020417092429471737,0.37425193581545707
812,25,17.87,0.020412405814264015,0.37466813557513867
813,16,17.84,0.020409119729614268,0.37027303690072333
814,20,17.92,0.020405109682183183,0.368518634671622
815,18,17.91,0.020400717964987675,0.3691896006169886
816,22,17.91,0.020395720379967255,0.3725911714505441
817,26,18.07,0.020388525129318658,0.37030858000611316
818,11,17.86,0.020385718508425407,0.3718413181676723
819,16,17.92,0.02038304705883232,0.36926258148828356
820,17,17.93,0.020379558164278135,0.3709126397377194
821,17,17.96,0.02037630795997591,0.36985105947397723
822,23,17.88,0.02037109490950043,0.3695540678235564
823,18,17.84,0.020367641342681396,0.37227453947952477
824,16,17.85,0.020364292767489918,0.3697415816754398
825,26,17.98,0.02035883326964417,0.36704801945108
826,20,17.99,0.0203558139033043,0.367567611434082
827,18,18.07,0.020351481771470382,0.3678074552133532
828,17,18.03,0.020348402301422475,0.3691463201205329
829,23,18.02,0.02034357583221038,0.3707677337645304
830,12,17.95,0.02034174260975075,0.36983038669470514
831,23,17.94,0.020337699974083294,0.3684369879636434
832,24,18.08,0.020333838669437748,0.37145407446245154
833,10,17.94,0.02033247273297625,0.369581101480687
834,17,17.9,0.020329493903220437,0.3663812497317201
835,14,17.95,0.020327048294844084,0.36707580760859027
836,22,17.98,0.02032416668735572,0.3673921802108831
837,19,18.05,0.020320780744447046,0.36697300375983266
838,14,17.96,0.020318527193300406,0.36866616870802227
839,24,18.04,0.020313737876997206,0.36791939568696636
840,23,18.1,0.02031030567208525,0.36891466843904835
841,33,18.26,0.02030519711625099,0.36895789006854046
842,28,18.38,0.020300382856888514,0.3726792529520422
843,10,18.33,0.02029916876651064,0.37406059797152436
844,25,18.49,0.02029536380997135,0.37473310449040764
845,14,18.44,0.02029330348285944,0.37602773965290276
846,15,18.39,0.020290791888243474,0.37596344925684505
847,27,18.6,0.020286548512708783,0.38032333619228686
848,6,18.4,0.020285618741738697,0.37762364531212517
849,21,18.32,0.020282042523083566,0.3795447407825158
850,16,18.39,0.020279250115245787,0.37871095825835027
851,30,18.54,0.020275409161154966,0.3790435483402545
852,21,18.56,0.02027201517376663,0.3763941720423132
853,15,18.46,0.02026965890638013,0.37493063457826575
854,14,18.44,0.02026743000021353,0.3775466502745553
855,21,18.52,0.02026413434351068,0.37871927000803524
856,23,18.55,0.020261833249970638,0.3825460499023447
857,14,18.52,0.020259902835264385,0.384476532809215
858,26,18.55,0.020256648604248816,0.38402317073380593
859,23,18.57,0.020253764799205324,0.3862209712514783
860,24,18.63,0.020249999233197303,0.39168517409574866
861,16,18.78,0.020248652875774726,0.39296475156108934
862,23,18.78,0.02024462045611583,0.39636852024215286
863,26,18.87,0.020240918294887805,0.3956568661597696
864,13,18.81,0.020239632823711665,0.3921971484871194
865,26,18.84,0.02023614779302435,0.3950734399627931
866,39,19.12,0.020231321345674874,0.39379302685213563
867,19,19.19,0.02022967329684888,0.393859924803866
868,12,19.12,0.020228219492128958,0.39462879196842116
869,12,19.01,0.020226967730422422,0.39706381963621273
870,29,19.09,0.020222662651082825,0.3948713262187372
871,8,19.06,0.020221962367257987,0.3967927282694543
872,18,19.08,0.020219654937836916,0.39517792483957687
873,12,19.07,0.020218362789290196,0.39199378599624823
874,11,19.01,0.020216991428041377,0.3926378073963788
875,14,19.04,0.02021562867921082,0.38986945403094336
876,21,19.1,0.02021351516287673,0.3889121211106234
877,13,19.08,0.020211993974192283,0.3869906331938092
878,9,19.03,0.020211052696902404,0.3874753098381628
879,29,19.07,0.020207495126084763,0.38908043784080165
880,26,19.19,0.020204538833157627,0.393968325882855
881,19,19.23,0.02020274678798923,0.3884982807506429
882,33,19.38,0.020198980703094196,0.38604721087630434
883,10,19.3,0.020198166552361,0.38916933462761416
884,8,19.26,0.02019742481940815,0.39313933622128894
885,19,19.22,0.020195979066635533,0.39496197957213564
886,15,19.18,0.020194174618706897,0.3947044872116334
887,25,19.15,0.020191455968110925,0.3962266483519337
888,25,19.17,0.020189172226349,0.39492271589760736
889,18,19.1,0.020187599214722046,0.39336535098529096
890,20,19.15,0.02018578829947724,0.39662118890497944
891,26,19.17,0.02018372826596722,0.3994800646116238
892,22,19.09,0.020181627493502483,0.3990015995384443
893,13,19.09,0.02018053196448366,0.4001251618460854
894,11,19.09,0.02017947893560401,0.39721617073115734
895,18,19.21,0.02017740013850888,0.3943076853704925
896,17,19.21,0.0201759338110362,0.3951996676992662
897,7,19.09,0.020175143887547382,0.3940545630336988
898,15,19.12,0.020173817839367808,0.395839993758957
899,14,19.11,0.02017253633477142,0.39735624769536576
900,22,19.03,0.02017001010061146,0.3966743109544905
901,16,18.93,0.02016864701308976,0.39984285492118044
902,25,18.95,0.02016582082710537,0.40351224358719173
903,12,18.88,0.020164721776996956,0.4028851606763235
904,32,19.06,0.020161969468374587,0.4005905581582891
905,33,19.09,0.02015915170242371,0.3981007969025338
906,20,19.04,0.020157410627166767,0.40041633024074064
907,11,19.0,0.020156523764868504,0.3960287942744718
908,24,19.05,0.02015398540891918,0.3946325678636532
909,11,19.04,0.020153179103924942,0.3972845831424883
910,9,18.97,0.020152689714233504,0.39563759497486717
911,23,19.06,0.020150808052191965,0.396463607059847
912,16,18.97,0.020149606400788844,0.397417615988467
913,18,18.99,0.020148058556959756,0.3958169618750563
914,14,18.93,0.020146680661153323,0.39714387073965357
915,8,18.83,0.020145956385940644,0.3974199004397534
916,17,18.78,0.020144721014427037,0.396490145880397
917,14,18.66,0.020143618122606545,0.39409574940062986
918,22,18.77,0.020142061185790722,0.3940132645392182
919,24,18.85,0.020140156247050213,0.3918791369046315
920,17,18.85,0.02013887966665156,0.3941003790881374
921,29,18.97,0.020136682108086522,0.3939852412089263
922,12,18.86,0.020135946013945746,0.392670669030435
923,2,18.7,0.020135837300625712,0.3901428832571105
924,15,18.69,0.02013487627148185,0.38766350884838857
925,14,18.57,0.02013394882856631,0.3873943690911378
926,16,18.53,0.020132941323029892,0.39008110864917833
927,21,18.56,0.020131381834495716,0.3891166718584476
928,16,18.55,0.020130308908461545,0.3880497844207405
929,8,18.4,0.020129853624493644,0.3886664741405166
930,25,18.53,0.020128170043950143,0.3905229440124908
931,24,18.54,0.020126875697922354,0.39123297254047773
932,17,18.47,0.02012570122370181,0.392061177456733
933,5,18.42,0.020125349752564668,0.3900203539593385
934,20,18.45,0.020123897901401018,0.3877270708579828
935,20,18.51,0.020122481236968182,0.3909187396564106
936,19,18.48,0.020121153441118866,0.39232831927809386
937,25,18.54,0.020119546790931628,0.39099250187968265
938,17,18.57,0.020118594231920528,0.3885934178781982
939,30,18.63,0.02011653688713369,0.3881448675500284
940,13,18.53,0.02011593246817185,0.3844033835252913
941,10,18.3,0.020115498535548393,0.3830815218757875
942,25,18.27,0.02011379036484294,0.3834603321139175
943,16,18.33,0.02011295142405239,0.37892207075463663
944,20,18.28,0.020111531587935327,0.3750916063638017
945,23,18.37,0.020110124093277476,0.37164357621775995
946,21,18.43,0.020108783302246722,0.3728666891998584
947,16,18.32,0.020107808645062755,0.36972476283807565
948,20,18.46,0.020106880121935018,0.3681554286049144
949,17,18.42,0.02010589074453685,0.3694383899616723
950,15,18.41,0.020105141582921475,0.3665270946256005
951,34,18.45,0.02010326080245674,0.36711566688695757
952,22,18.46,0.020102080105249668,0.3651836764546904
953,13,18.44,0.020101474531990442,0.3645623384578393
954,13,18.43,0.020100510062880092,0.3676526601804365
955,11,18.33,0.02010013385597311,0.3644279715890932
956,19,18.29,0.02009928136111335,0.3629665762038514
957,22,18.37,0.020098244360601772,0.3600984284340745
958,10,18.21,0.020097666425459383,0.35946298862742904
959,12,18.1,0.020097091890095127,0.36062037627590765
960,14,18.0,0.020096458016417528,0.36063228127094776
961,14,17.98,0.0200957372874066,0.35652418132170594
962,5,17.8,0.02009547437154124,0.3565141010549989
963,33,17.87,0.02009351369074416,0.3529442249990926
964,19,17.93,0.020092342810278423,0.35159649906477125
965,21,17.88,0.02009135544168268,0.3520484627916081
966,9,17.58,0.020090908894951392,0.3495726906279526
967,22,17.61,0.0200900628581691,0.3499158714519869
968,25,17.74,0.02008890850885966,0.3507936374828367
969,15,17.77,0.02008801065182745,0.3516224064301736
970,7,17.55,0.02008775140298461,0.34892626733768106
971,11,17.58,0.02008722210972312,0.35116251174471164
972,22,17.62,0.0200862765513819,0.3492764223477628
973,24,17.74,0.020085132413533626,0.3505192624017744
974,15,17.78,0.020084420296339407,0.3535663152832796
975,16,17.8,0.020083810462509774,0.35132487641997856
976,24,17.83,0.020082703163221128,0.3506842306492352
977,13,17.83,0.020082167335985265,0.35052025856653063
978,18,17.92,0.0200814800211268,0.3500124231571018
979,17,17.8,0.020080649116570832,0.35244246232922716
980,8,17.62,0.020080411552256594,0.35007925412737495
981,17,17.6,0.020079894566814912,0.34430953277514714
982,17,17.44,0.020079285705243626,0.3450793819409786
983,25,17.59,0.020078292972706357,0.3443700512594516
984,18,17.69,0.020077436469411104,0.3403681009860322
985,18,17.68,0.020076489834576248,0.33912890153651193
986,26,17.79,0.02007514036146191,0.33556513480915884
987,15,17.69,0.020074702073589325,0.3342736530864593
988,14,17.58,0.020074066093549114,0.3351977779576094
989,20,17.6,0.020073036392961926,0.337313942316145
990,20,17.6,0.02007218323744897,0.3388598365801396
991,23,17.57,0.020071126348414774,0.33555601515097194
992,18,17.53,0.020070432714557586,0.3325597480824678
993,17,17.57,0.02006961693457799,0.33428193134541556
994,18,17.64,0.020068907005600142,0.33509313108602373
995,26,17.72,0.020067654092680222,0.3365156466860582
996,26,17.81,0.020066490418238866,0.3385721945969185
997,26,18.0,0.02006560538956949,0.3406922660104119
998,26,18.11,0.020064628652567217,0.34137464447481797
999,27,18.24,0.02006372378288863,0.34450881249538745
1000,23,18.25,0.020062891300710175,0.3453311957787759
1001,23,18.32,0.020062113158005816,0.3460002006723149
1002,23,18.3,0.020061424443015338,0.3434232770658956
1003,17,18.35,0.02006083758976502,0.3427147832099754
1004,24,18.27,0.02005975828549957,0.34585268847127953
1005,14,18.08,0.020059101591361896,0.3479250565466314
1006,23,18.11,0.020058545711990335,0.35070374748199296
1007,21,18.21,0.02005798056398309,0.35007325663129885
1008,16,18.13,0.020057613553892066,0.35263643782622744
1009,21,18.23,0.020056721756556144,0.35485065654657855
1010,21,18.35,0.020056067585706442,0.35430152485571287
1011,13,18.25,0.020055601370522987,0.3541322098952709
1012,9,18.18,0.02005537110297097,0.3531373762110672
1013,18,18.18,0.020054817410351877,0.35377853658824865
1014,28,18.32,0.020054003985567528,0.35034620038943715
1015,15,18.39,0.020053522806385504,0.3506496677009186
1016,19,18.41,0.020052955813095907,0.350379943109975
1017,9,18.36,0.020052778707938805,0.3506400318133949
1018,22,18.36,0.02005226400277565,0.3502826329210017
1019,10,18.22,0.02005204495428782,0.3532308940545167
1020,25,18.3,0.02005140358158352,0.3547506893035209
1021,23,18.24,0.020050915014002805,0.35331042745325825
1022,28,18.4,0.020050197129844297,0.3553178348753712
1023,11,18.49,0.02004994677061473,0.35989431166412805
1024,27,18.61,0.020049080305808816,0.3611481670695956
1025,20,18.67,0.02004855551830799,0.36076001926223833
1026,24,18.75,0.02004791160979115,0.3599605204740373
1027,13,18.67,0.02004748708838645,0.3568089200128423
1028,22,18.73,0.020047012233291805,0.3575010128540568
1029,17,18.82,0.02004667496084991,0.35720874796999563
1030,24,18.81,0.020045918030011597,0.35605228153785856
1031,24,18.81,0.02004536350152921,0.3526519463203921
1032,20,18.84,0.0200448717244168,0.3567710279828251
1033,28,19.07,0.020044316534675248,0.3574380271210529
1034,37,19.24,0.020043339213582836,0.35773589248114296
1035,23,19.27,0.02004290583585708,0.3609069363020434
1036,22,19.3,0.020042391923077933,0.3558582960083933
1037,26,19.31,0.020041748263208984,0.3536948451016209
1038,16,19.3,0.020041353532647365,0.3537601298919999
1039,29,19.29,0.020040644269349622,0.3533243373183921
1040,26,19.42,0.02003993319171535,0.3519343519859975
1041,16,19.48,0.020039634813095956,0.3543280605042335
1042,18,19.41,0.02003931899952979,0.35568421488941304
1043,21,19.46,0.020038859704925385,0.35459267266906136
1044,15,19.41,0.02003856356237222,0.3558386998011334
1045,21,19.39,0.020038057868272622,0.3576466372550124
1046,24,19.42,0.020037476266925928,0.3602024395719613
1047,24,19.5,0.020036977434589945,0.3572766872325746
1048,25,19.55,0.0200364505975003,0.35651190652705655
1049,16,19.54,0.02003612582019905,0.3550282313977138
1050,8,19.47,0.020035965417459955,0.3555158820777836
1051,27,19.4,0.020035368013939337,0.3560380149300736
1052,13,19.31,0.02003514413860727,0.35542721692288276
1053,23,19.41,0.020034669413768188,0.3565952080016089
1054,19,19.47,0.020034319299056406,0.35674384723205377
1055,25,19.61,0.02003378300450205,0.3534843244469992
1056,24,19.66,0.02003325841609281,0.3524408864207787
1057,9,19.53,0.020033107434044226,0.3543762626624343
1058,12,19.55,0.020032914320961565,0.35298473852695805
1059,23,19.66,0.020032511954440665,0.35157602169726154
1060,13,19.65,0.020032280323035487,0.3541885257357418
